"TIME","GEO","ICCS","UNIT","Value","Flag and Footnotes"
"2008","Scotland","Rape","Per hundred thousand inhabitants","15.83",""
"2008","Scotland","Sexual assault","Per hundred thousand inhabitants","71.15",""
"2008","Scotland","Robbery","Per hundred thousand inhabitants","57.13",""
"2008","Scotland","Burglary","Per hundred thousand inhabitants","491.63",""
"2008","Scotland","Burglary of private residential premises","Per hundred thousand inhabitants","332.11",""
"2008","Scotland","Theft","Per hundred thousand inhabitants","2,256.72",""
"2008","Scotland","Theft of a motorized land vehicle","Per hundred thousand inhabitants","222.74",""
"2008","Scotland","Unlawful acts involving controlled drugs or precursors","Per hundred thousand inhabitants","198.90",""
"2008","Northern Ireland (UK)","Intentional homicide","Per hundred thousand inhabitants","1.36",""
"2008","Northern Ireland (UK)","Attempted intentional homicide","Per hundred thousand inhabitants","6.83",""
"2008","Northern Ireland (UK)","Assault","Per hundred thousand inhabitants","87.50",""
"2008","Northern Ireland (UK)","Kidnapping","Per hundred thousand inhabitants","4.69",""
"2008","Northern Ireland (UK)","Sexual violence","Per hundred thousand inhabitants","100.37",""
"2008","Northern Ireland (UK)","Rape","Per hundred thousand inhabitants","20.79",""
"2008","Northern Ireland (UK)","Sexual assault","Per hundred thousand inhabitants","79.59",""
"2008","Northern Ireland (UK)","Robbery","Per hundred thousand inhabitants","64.90",""
"2008","Northern Ireland (UK)","Burglary","Per hundred thousand inhabitants","680.09",""
"2008","Northern Ireland (UK)","Burglary of private residential premises","Per hundred thousand inhabitants","397.72",""
"2008","Northern Ireland (UK)","Theft","Per hundred thousand inhabitants","1,377.12",""
"2008","Northern Ireland (UK)","Theft of a motorized land vehicle","Per hundred thousand inhabitants","173.75",""
"2008","Northern Ireland (UK)","Unlawful acts involving controlled drugs or precursors","Per hundred thousand inhabitants","34.29",""
"2008","Iceland","Intentional homicide","Per hundred thousand inhabitants","0.00",""
"2008","Iceland","Attempted intentional homicide","Per hundred thousand inhabitants",":",""
"2008","Iceland","Assault","Per hundred thousand inhabitants","24.41",""
"2008","Iceland","Kidnapping","Per hundred thousand inhabitants",":",""
"2008","Iceland","Sexual violence","Per hundred thousand inhabitants",":",""
"2008","Iceland","Rape","Per hundred thousand inhabitants","21.56",""
"2008","Iceland","Sexual assault","Per hundred thousand inhabitants",":",""
"2008","Iceland","Robbery","Per hundred thousand inhabitants","13.63",""
"2008","Iceland","Burglary","Per hundred thousand inhabitants","865.72",""
"2008","Iceland","Burglary of private residential premises","Per hundred thousand inhabitants",":",""
"2008","Iceland","Theft","Per hundred thousand inhabitants","1,495.60",""
"2008","Iceland","Theft of a motorized land vehicle","Per hundred thousand inhabitants","135.36",""
"2008","Iceland","Unlawful acts involving controlled drugs or precursors","Per hundred thousand inhabitants","463.13",""
"2008","Liechtenstein","Intentional homicide","Per hundred thousand inhabitants","2.83",""
"2008","Liechtenstein","Attempted intentional homicide","Per hundred thousand inhabitants","2.83",""
"2008","Liechtenstein","Assault","Per hundred thousand inhabitants","248.90",""
"2008","Liechtenstein","Kidnapping","Per hundred thousand inhabitants","0.00",""
"2008","Liechtenstein","Sexual violence","Per hundred thousand inhabitants",":",""
"2008","Liechtenstein","Rape","Per hundred thousand inhabitants","8.49",""
"2008","Liechtenstein","Sexual assault","Per hundred thousand inhabitants",":",""
"2008","Liechtenstein","Robbery","Per hundred thousand inhabitants","2.83",""
"2008","Liechtenstein","Burglary","Per hundred thousand inhabitants","302.64",""
"2008","Liechtenstein","Burglary of private residential premises","Per hundred thousand inhabitants","296.98",""
"2008","Liechtenstein","Theft","Per hundred thousand inhabitants","503.45",""
"2008","Liechtenstein","Theft of a motorized land vehicle","Per hundred thousand inhabitants","45.25",""
"2008","Liechtenstein","Unlawful acts involving controlled drugs or precursors","Per hundred thousand inhabitants","593.96",""
"2008","Norway","Intentional homicide","Per hundred thousand inhabitants","0.72",""
"2008","Norway","Attempted intentional homicide","Per hundred thousand inhabitants","1.03",""
"2008","Norway","Assault","Per hundred thousand inhabitants","69.22",""
"2008","Norway","Kidnapping","Per hundred thousand inhabitants",":",""
"2008","Norway","Sexual violence","Per hundred thousand inhabitants","68.83",""
"2008","Norway","Rape","Per hundred thousand inhabitants","30.65",""
"2008","Norway","Sexual assault","Per hundred thousand inhabitants","31.81",""
"2008","Norway","Robbery","Per hundred thousand inhabitants","33.73",""
"2008","Norway","Burglary","Per hundred thousand inhabitants","464.71",""
"2008","Norway","Burglary of private residential premises","Per hundred thousand inhabitants","171.52",""
"2008","Norway","Theft","Per hundred thousand inhabitants","3,181.29",""
"2008","Norway","Theft of a motorized land vehicle","Per hundred thousand inhabitants","251.23",""
"2008","Norway","Unlawful acts involving controlled drugs or precursors","Per hundred thousand inhabitants","762.84",""
"2008","Switzerland","Intentional homicide","Per hundred thousand inhabitants","0.71",""
"2008","Switzerland","Attempted intentional homicide","Per hundred thousand inhabitants","1.46",""
"2008","Switzerland","Assault","Per hundred thousand inhabitants","117.11",""
"2008","Switzerland","Kidnapping","Per hundred thousand inhabitants","0.02",""
"2008","Switzerland","Sexual violence","Per hundred thousand inhabitants",":",""
"2008","Switzerland","Rape","Per hundred thousand inhabitants","8.06",""
"2008","Switzerland","Sexual assault","Per hundred thousand inhabitants",":",""
"2008","Switzerland","Robbery","Per hundred thousand inhabitants","38.05",""
"2008","Switzerland","Burglary","Per hundred thousand inhabitants","750.87",""
"2008","Switzerland","Burglary of private residential premises","Per hundred thousand inhabitants",":",""
"2008","Switzerland","Theft","Per hundred thousand inhabitants","1,591.06",""
"2008","Switzerland","Theft of a motorized land vehicle","Per hundred thousand inhabitants",":",""
"2008","Switzerland","Unlawful acts involving controlled drugs or precursors","Per hundred thousand inhabitants","626.72",""
"2008","Montenegro","Intentional homicide","Per hundred thousand inhabitants","3.57",""
"2008","Montenegro","Attempted intentional homicide","Per hundred thousand inhabitants","2.92",""
"2008","Montenegro","Assault","Per hundred thousand inhabitants","31.84",""
"2008","Montenegro","Kidnapping","Per hundred thousand inhabitants","0.49",""
"2008","Montenegro","Sexual violence","Per hundred thousand inhabitants","6.50",""
"2008","Montenegro","Rape","Per hundred thousand inhabitants","2.76",""
"2008","Montenegro","Sexual assault","Per hundred thousand inhabitants","3.74",""
"2008","Montenegro","Robbery","Per hundred thousand inhabitants","0.97",""
"2008","Montenegro","Burglary","Per hundred thousand inhabitants","265.29",""
"2008","Montenegro","Burglary of private residential premises","Per hundred thousand inhabitants",":",""
"2008","Montenegro","Theft","Per hundred thousand inhabitants","128.99",""
"2008","Montenegro","Theft of a motorized land vehicle","Per hundred thousand inhabitants","3.57",""
"2008","Montenegro","Unlawful acts involving controlled drugs or precursors","Per hundred thousand inhabitants","74.73",""
"2008","North Macedonia","Intentional homicide","Per hundred thousand inhabitants","1.71",""
"2008","North Macedonia","Attempted intentional homicide","Per hundred thousand inhabitants","2.00",""
"2008","North Macedonia","Assault","Per hundred thousand inhabitants","10.41",""
"2008","North Macedonia","Kidnapping","Per hundred thousand inhabitants","0.68",""
"2008","North Macedonia","Sexual violence","Per hundred thousand inhabitants",":",""
"2008","North Macedonia","Rape","Per hundred thousand inhabitants","2.00",""
"2008","North Macedonia","Sexual assault","Per hundred thousand inhabitants",":",""
"2008","North Macedonia","Robbery","Per hundred thousand inhabitants","22.39",""
"2008","North Macedonia","Burglary","Per hundred thousand inhabitants","568.51",""
"2008","North Macedonia","Burglary of private residential premises","Per hundred thousand inhabitants","65.81",""
"2008","North Macedonia","Theft","Per hundred thousand inhabitants","324.03",""
"2008","North Macedonia","Theft of a motorized land vehicle","Per hundred thousand inhabitants","28.41",""
"2008","North Macedonia","Unlawful acts involving controlled drugs or precursors","Per hundred thousand inhabitants","20.29",""
"2008","Albania","Intentional homicide","Per hundred thousand inhabitants","2.78",""
"2008","Albania","Attempted intentional homicide","Per hundred thousand inhabitants","7.63",""
"2008","Albania","Assault","Per hundred thousand inhabitants","11.45",""
"2008","Albania","Kidnapping","Per hundred thousand inhabitants","0.32",""
"2008","Albania","Sexual violence","Per hundred thousand inhabitants","1.80",""
"2008","Albania","Rape","Per hundred thousand inhabitants","1.23",""
"2008","Albania","Sexual assault","Per hundred thousand inhabitants","0.57",""
"2008","Albania","Robbery","Per hundred thousand inhabitants","4.54",""
"2008","Albania","Burglary","Per hundred thousand inhabitants","4.54",""
"2008","Albania","Burglary of private residential premises","Per hundred thousand inhabitants","21.99",""
"2008","Albania","Theft","Per hundred thousand inhabitants","100.88",""
"2008","Albania","Theft of a motorized land vehicle","Per hundred thousand inhabitants","12.56",""
"2008","Albania","Unlawful acts involving controlled drugs or precursors","Per hundred thousand inhabitants","20.60",""
"2008","Serbia","Intentional homicide","Per hundred thousand inhabitants","1.74",""
"2008","Serbia","Attempted intentional homicide","Per hundred thousand inhabitants","2.77",""
"2008","Serbia","Assault","Per hundred thousand inhabitants","21.48",""
"2008","Serbia","Kidnapping","Per hundred thousand inhabitants","0.22",""
"2008","Serbia","Sexual violence","Per hundred thousand inhabitants","5.43",""
"2008","Serbia","Rape","Per hundred thousand inhabitants","1.67",""
"2008","Serbia","Sexual assault","Per hundred thousand inhabitants","3.76",""
"2008","Serbia","Robbery","Per hundred thousand inhabitants","55.42",""
"2008","Serbia","Burglary","Per hundred thousand inhabitants","190.62",""
"2008","Serbia","Burglary of private residential premises","Per hundred thousand inhabitants","81.58",""
"2008","Serbia","Theft","Per hundred thousand inhabitants","269.68",""
"2008","Serbia","Theft of a motorized land vehicle","Per hundred thousand inhabitants","55.43",""
"2008","Serbia","Unlawful acts involving controlled drugs or precursors","Per hundred thousand inhabitants","82.13",""
"2008","Turkey","Intentional homicide","Per hundred thousand inhabitants",":",""
"2008","Turkey","Attempted intentional homicide","Per hundred thousand inhabitants",":",""
"2008","Turkey","Assault","Per hundred thousand inhabitants",":",""
"2008","Turkey","Kidnapping","Per hundred thousand inhabitants",":",""
"2008","Turkey","Sexual violence","Per hundred thousand inhabitants",":",""
"2008","Turkey","Rape","Per hundred thousand inhabitants",":",""
"2008","Turkey","Sexual assault","Per hundred thousand inhabitants",":",""
"2008","Turkey","Robbery","Per hundred thousand inhabitants",":",""
"2008","Turkey","Burglary","Per hundred thousand inhabitants",":",""
"2008","Turkey","Burglary of private residential premises","Per hundred thousand inhabitants",":",""
"2008","Turkey","Theft","Per hundred thousand inhabitants",":",""
"2008","Turkey","Theft of a motorized land vehicle","Per hundred thousand inhabitants",":",""
"2008","Turkey","Unlawful acts involving controlled drugs or precursors","Per hundred thousand inhabitants",":",""
"2008","Bosnia and Herzegovina","Intentional homicide","Per hundred thousand inhabitants","1.72",""
"2008","Bosnia and Herzegovina","Attempted intentional homicide","Per hundred thousand inhabitants","2.39",""
"2008","Bosnia and Herzegovina","Assault","Per hundred thousand inhabitants","38.35",""
"2008","Bosnia and Herzegovina","Kidnapping","Per hundred thousand inhabitants","0.21",""
"2008","Bosnia and Herzegovina","Sexual violence","Per hundred thousand inhabitants",":",""
"2008","Bosnia and Herzegovina","Rape","Per hundred thousand inhabitants","0.91",""
"2008","Bosnia and Herzegovina","Sexual assault","Per hundred thousand inhabitants",":",""
"2008","Bosnia and Herzegovina","Robbery","Per hundred thousand inhabitants","19.41",""
"2008","Bosnia and Herzegovina","Burglary","Per hundred thousand inhabitants","100.06",""
"2008","Bosnia and Herzegovina","Burglary of private residential premises","Per hundred thousand inhabitants",":",""
